id,sport_key,bookmaker_key,market_title,name,price,last_update,commence_time,home_team,away_team,sport_title
fcabf33b1fbd6fe0acea4167c3709239,soccer_spain_la_liga,betonlineag,h2h,Draw,3.4,2023-09-15T11:59:03Z,2023-09-18T19:00:00Z,Granada CF,Girona,La Liga - Spain
f8ce1bd440b8457cde26c826381e88b7,soccer_spain_la_liga,bovada,h2h,Draw,3.15,2023-09-15T11:56:49Z,2023-09-22T19:00:00Z,Alavés,Athletic Bilbao,La Liga - Spain
8f342c4367a8a195ece1964ed05ab920,soccer_spain_la_liga,bovada,h2h,Draw,3.4,2023-09-15T11:56:49Z,2023-09-23T12:00:00Z,Girona,Mallorca,La Liga - Spain
2af2f0a394ca9e6b5d0103082d04acf7,soccer_spain_la_liga,bovada,h2h,Draw,3.4,2023-09-15T11:56:49Z,2023-09-23T14:15:00Z,CA Osasuna,Sevilla,La Liga - Spain
fb723f372cce04985b742cddf8f07c41,soccer_spain_la_liga,bovada,h2h,Draw,5.4,2023-09-15T11:56:49Z,2023-09-23T16:30:00Z,Barcelona,Celta Vigo,La Liga - Spain
02b611c3f154525e41ab6aeaaa1c40f0,soccer_spain_la_liga,bovada,h2h,Draw,3.4,2023-09-15T11:56:49Z,2023-09-23T19:00:00Z,Almería,Valencia,La Liga - Spain
deb5cee30d89ac7308b53a7c702a1671,soccer_spain_la_liga,bovada,h2h,Draw,3.65,2023-09-15T11:56:49Z,2023-09-24T12:00:00Z,Real Sociedad,Getafe,La Liga - Spain
597242c12cfd4fc2082f2bb4ea459784,soccer_spain_la_liga,bovada,h2h,Draw,3.6,2023-09-15T11:56:49Z,2023-09-24T14:15:00Z,Rayo Vallecano,Villarreal,La Liga - Spain
74af2c9326fe1c0baa7b9a689eb0b66e,soccer_spain_la_liga,bovada,h2h,Draw,3.65,2023-09-15T11:56:49Z,2023-09-24T16:30:00Z,Real Betis,Cádiz CF,La Liga - Spain
379ae720a07cefcb0a374ef36f033dc5,soccer_spain_la_liga,bovada,h2h,Draw,3.4,2023-09-15T11:56:49Z,2023-09-24T16:30:00Z,Las Palmas,Granada CF,La Liga - Spain
c0d85aa36f10bc7ed6be94e26ab87838,soccer_spain_la_liga,bovada,h2h,Draw,3.55,2023-09-15T11:56:49Z,2023-09-24T19:00:00Z,Atlético Madrid,Real Madrid,La Liga - Spain
